308.15,C1,C2
308.15,308.24362735947517,308.20575519121263
308.15,308.155065598633,308.3377212662418
308.15,308.105683023221,308.3234671241132
308.15,308.0944655561613,308.32024952570316
308.15,308.2335719005174,308.22951335031337
308.15,308.2128634528746,308.27889277966625
308.15,308.0833098767799,308.15394025453963
308.15,308.19752357068563,308.17153009644085
308.15,308.32760961367586,307.96960192683747
308.15,308.3781836102189,308.22139782031894
308.15,308.1647565900743,308.3195072616516
308.15,308.09156445459314,308.10274916896645
308.15,308.2629526756925,308.1930384106888
308.15,307.97682071421707,308.2239916125802
308.15,308.1240076230759,308.1728842089377
308.15,308.0769012230618,308.1910351533568
308.15,308.3021239791629,308.13519997934014
308.15,308.0058531185439,308.198502840434
308.15,308.10898276261764,308.11838677311135
308.15,308.1177267631597,307.95497536057405
308.15,308.1175840587082,308.2080726548913
308.15,307.91852876477236,308.2215335909319
308.15,308.2177923550101,308.21708847245617
308.15,307.8912868869094,308.2457772365029
308.15,308.23749747772166,308.14584043318143
308.15,308.11085499333933,308.18825149544676
308.15,308.1392527580213,308.34717866112493
308.15,308.2947293181736,308.22173553199633
308.15,308.15713054013827,308.13091266660757
308.15,308.2375222350625,308.2022185278267
308.15,308.0573282102721,308.11401588793024
308.15,308.3261781187202,308.1715262260182
308.15,308.25107166419156,308.1838217420571
308.15,308.1137513854309,308.0214345670902
308.15,308.20972148593324,308.2062084748126
308.15,308.1539116001751,308.0267906445911
308.15,308.0464315040319,308.29646700054684
308.15,308.22214322107686,308.26313219104173
308.15,308.11039293522924,308.0790017472254
308.15,308.13054765386414,308.21612071978456
308.15,308.1932845893976,308.21995243519973
308.15,308.0915455389242,308.235520026367
308.15,308.1652541086181,308.21123094928265
308.15,308.2063444993497,308.0449278540335
308.15,308.1992730229257,308.145672812601
308.15,308.1211751540141,308.067414348787
308.15,308.1363398960916,308.2812776717344
308.15,308.2571602631269,308.31201102201595
308.15,308.1304017504521,308.1856504954234
308.15,308.2528084806491,307.92266333477727
308.15,308.05853206190216,308.1924900644158
308.15,308.1377902907431,308.1584873461763
308.15,308.2026750250867,308.14315502248274
308.15,307.9343500145445,307.9300962654075
308.15,308.17750618575303,308.22269293957413
308.15,308.00517511222563,308.06384531228736
308.15,308.3371224171635,308.2149668780984
308.15,308.09608575337955,308.0078146578186
308.15,308.1399824856098,308.2641934180587
308.15,308.16321653944385,308.1252890827061
308.15,308.077150914563,308.16083185786636
308.15,308.11913043534486,308.2414118000229
308.15,308.15345676547,308.1883994464939
308.15,308.1277628276943,308.08005639182477
308.15,308.3315106713175,308.11633431878244
308.15,308.10065685916055,308.20979115128495
308.15,308.00666823742057,308.20926148715523
308.15,307.9893673275786,308.1569865721713
308.15,308.17572948699745,308.0824074867673
308.15,308.1784132160212,308.38304679831714
308.15,308.1566447276276,308.05293360440345
308.15,308.23107923000737,308.2275533647694
308.15,308.0844532102996,308.1737179162312
308.15,308.0656864039845,308.0980138731244
308.15,308.1442370606196,308.3089055143849
308.15,308.1068946259178,308.1513157745182
308.15,308.13492139926,307.98391199060967
308.15,308.1746519308566,308.0283371134773
308.15,308.22300888050313,308.0558112510249
