Time (sec),Q1,Q2,T1,T2,Set Point 1 (degC),Set Point 2 (degC)
656.00000000,50.00000000,0.00000000,58.10976387,36.39596824,23.00000000,23.00000000
657.00000000,50.00000000,0.00000000,58.10486651,36.39520683,23.00000000,23.00000000
658.00000000,50.00000000,0.00000000,58.10001092,36.39443640,23.00000000,23.00000000
659.00000000,50.00000000,0.00000000,58.09519671,36.39365716,23.00000000,23.00000000
660.00000000,50.00000000,0.00000000,58.09042348,36.39286931,23.00000000,23.00000000
661.00000000,50.00000000,0.00000000,58.08569084,36.39207304,23.00000000,23.00000000
662.00000000,50.00000000,0.00000000,58.08099839,36.39126856,23.00000000,23.00000000
663.00000000,50.00000000,0.00000000,58.07634575,36.39045605,23.00000000,23.00000000
664.00000000,50.00000000,0.00000000,58.07173254,36.38963571,23.00000000,23.00000000
665.00000000,50.00000000,0.00000000,58.06715838,36.38880772,23.00000000,23.00000000
666.00000000,50.00000000,0.00000000,58.06262291,36.38797226,23.00000000,23.00000000
667.00000000,50.00000000,0.00000000,58.05812575,36.38712952,23.00000000,23.00000000
668.00000000,50.00000000,0.00000000,58.05366653,36.38627968,23.00000000,23.00000000
669.00000000,50.00000000,0.00000000,58.04924489,36.38542291,23.00000000,23.00000000
670.00000000,50.00000000,0.00000000,58.04486048,36.38455939,23.00000000,23.00000000
671.00000000,50.00000000,0.00000000,58.04051293,36.38368929,23.00000000,23.00000000
672.00000000,50.00000000,0.00000000,58.03620191,36.38281278,23.00000000,23.00000000
673.00000000,50.00000000,0.00000000,58.03192706,36.38193002,23.00000000,23.00000000
674.00000000,50.00000000,0.00000000,58.02768804,36.38104117,23.00000000,23.00000000
675.00000000,50.00000000,0.00000000,58.02348451,36.38014641,23.00000000,23.00000000
676.00000000,50.00000000,0.00000000,58.01931613,36.37924589,23.00000000,23.00000000
677.00000000,50.00000000,0.00000000,58.01518256,36.37833976,23.00000000,23.00000000
678.00000000,50.00000000,0.00000000,58.01108349,36.37742818,23.00000000,23.00000000
679.00000000,50.00000000,0.00000000,58.00701858,36.37651131,23.00000000,23.00000000
680.00000000,50.00000000,0.00000000,58.00298751,36.37558928,23.00000000,23.00000000
681.00000000,50.00000000,0.00000000,57.99898996,36.37466226,23.00000000,23.00000000
682.00000000,50.00000000,0.00000000,57.99502562,36.37373038,23.00000000,23.00000000
683.00000000,50.00000000,0.00000000,57.99109416,36.37279379,23.00000000,23.00000000
684.00000000,50.00000000,0.00000000,57.98719529,36.37185263,23.00000000,23.00000000
685.00000000,50.00000000,0.00000000,57.98332869,36.37090704,23.00000000,23.00000000
686.00000000,50.00000000,0.00000000,57.97949407,36.36995715,23.00000000,23.00000000
687.00000000,50.00000000,0.00000000,57.97569111,36.36900310,23.00000000,23.00000000
688.00000000,50.00000000,0.00000000,57.97191953,36.36804503,23.00000000,23.00000000
689.00000000,50.00000000,0.00000000,57.96817902,36.36708306,23.00000000,23.00000000
690.00000000,50.00000000,0.00000000,57.96446931,36.36611732,23.00000000,23.00000000
691.00000000,50.00000000,0.00000000,57.96079009,36.36514794,23.00000000,23.00000000
692.00000000,50.00000000,0.00000000,57.95714109,36.36417505,23.00000000,23.00000000
693.00000000,50.00000000,0.00000000,57.95352202,36.36319876,23.00000000,23.00000000
694.00000000,50.00000000,0.00000000,57.94993261,36.36221920,23.00000000,23.00000000
695.00000000,50.00000000,0.00000000,57.94637256,36.36123649,23.00000000,23.00000000
696.00000000,50.00000000,0.00000000,57.94284163,36.36025075,23.00000000,23.00000000
697.00000000,50.00000000,0.00000000,57.93933952,36.35926208,23.00000000,23.00000000
698.00000000,50.00000000,0.00000000,57.93586598,36.35827061,23.00000000,23.00000000
699.00000000,50.00000000,0.00000000,57.93242073,36.35727645,23.00000000,23.00000000
700.00000000,50.00000000,0.00000000,57.92900352,36.35627970,23.00000000,23.00000000
701.00000000,50.00000000,0.00000000,57.92561408,36.35528047,23.00000000,23.00000000
702.00000000,50.00000000,0.00000000,57.92225216,36.35427888,23.00000000,23.00000000
703.00000000,50.00000000,0.00000000,57.91891751,36.35327503,23.00000000,23.00000000
704.00000000,50.00000000,0.00000000,57.91560986,36.35226901,23.00000000,23.00000000
705.00000000,50.00000000,0.00000000,57.91232898,36.35126094,23.00000000,23.00000000
706.00000000,50.00000000,0.00000000,57.90907461,36.35025091,23.00000000,23.00000000
707.00000000,50.00000000,0.00000000,57.90584651,36.34923902,23.00000000,23.00000000
708.00000000,50.00000000,0.00000000,57.90264443,36.34822537,23.00000000,23.00000000
709.00000000,50.00000000,0.00000000,57.89946815,36.34721005,23.00000000,23.00000000
710.00000000,50.00000000,0.00000000,57.89631741,36.34619316,23.00000000,23.00000000
711.00000000,50.00000000,0.00000000,57.89319200,36.34517479,23.00000000,23.00000000
712.00000000,50.00000000,0.00000000,57.89009166,36.34415503,23.00000000,23.00000000
713.00000000,50.00000000,0.00000000,57.88701618,36.34313397,23.00000000,23.00000000
714.00000000,50.00000000,0.00000000,57.88396532,36.34211170,23.00000000,23.00000000
715.00000000,50.00000000,0.00000000,57.88093887,36.34108831,23.00000000,23.00000000
716.00000000,50.00000000,0.00000000,57.87793659,36.34006387,23.00000000,23.00000000
717.00000000,50.00000000,0.00000000,57.87495827,36.33903848,23.00000000,23.00000000
718.00000000,50.00000000,0.00000000,57.87200369,36.33801222,23.00000000,23.00000000
719.00000000,50.00000000,0.00000000,57.86907263,36.33698516,23.00000000,23.00000000
720.00000000,50.00000000,0.00000000,57.86616488,36.33595740,23.00000000,23.00000000
721.00000000,50.00000000,0.00000000,57.86328022,36.33492899,23.00000000,23.00000000
722.00000000,50.00000000,0.00000000,57.86041845,36.33390004,23.00000000,23.00000000
723.00000000,50.00000000,0.00000000,57.85757936,36.33287060,23.00000000,23.00000000
724.00000000,50.00000000,0.00000000,57.85476274,36.33184075,23.00000000,23.00000000
725.00000000,50.00000000,0.00000000,57.85196839,36.33081057,23.00000000,23.00000000
726.00000000,50.00000000,0.00000000,57.84919611,36.32978013,23.00000000,23.00000000
727.00000000,50.00000000,0.00000000,57.84644569,36.32874950,23.00000000,23.00000000
728.00000000,50.00000000,0.00000000,57.84371695,36.32771875,23.00000000,23.00000000
729.00000000,50.00000000,0.00000000,57.84100968,36.32668795,23.00000000,23.00000000
730.00000000,50.00000000,0.00000000,57.83832369,36.32565716,23.00000000,23.00000000
731.00000000,50.00000000,0.00000000,57.83565879,36.32462645,23.00000000,23.00000000
732.00000000,50.00000000,0.00000000,57.83301480,36.32359590,23.00000000,23.00000000
733.00000000,50.00000000,0.00000000,57.83039151,36.32256555,23.00000000,23.00000000
734.00000000,50.00000000,0.00000000,57.82778875,36.32153547,23.00000000,23.00000000
735.00000000,50.00000000,0.00000000,57.82520634,36.32050573,23.00000000,23.00000000
736.00000000,50.00000000,0.00000000,57.82264408,36.31947638,23.00000000,23.00000000
737.00000000,50.00000000,0.00000000,57.82010181,36.31844749,23.00000000,23.00000000
738.00000000,50.00000000,0.00000000,57.81757933,36.31741911,23.00000000,23.00000000
739.00000000,50.00000000,0.00000000,57.81507648,36.31639131,23.00000000,23.00000000
740.00000000,50.00000000,0.00000000,57.81259308,36.31536413,23.00000000,23.00000000
741.00000000,50.00000000,0.00000000,57.81012896,36.31433763,23.00000000,23.00000000
742.00000000,50.00000000,0.00000000,57.80768394,36.31331187,23.00000000,23.00000000
743.00000000,50.00000000,0.00000000,57.80525786,36.31228690,23.00000000,23.00000000
744.00000000,50.00000000,0.00000000,57.80285055,36.31126277,23.00000000,23.00000000
745.00000000,50.00000000,0.00000000,57.80046183,36.31023954,23.00000000,23.00000000
746.00000000,50.00000000,0.00000000,57.79809155,36.30921725,23.00000000,23.00000000
747.00000000,50.00000000,0.00000000,57.79573955,36.30819596,23.00000000,23.00000000
748.00000000,50.00000000,0.00000000,57.79340565,36.30717571,23.00000000,23.00000000
749.00000000,50.00000000,0.00000000,57.79108971,36.30615655,23.00000000,23.00000000
750.00000000,50.00000000,0.00000000,57.78879155,36.30513853,23.00000000,23.00000000
751.00000000,50.00000000,0.00000000,57.78651104,36.30412170,23.00000000,23.00000000
752.00000000,50.00000000,0.00000000,57.78424800,36.30310609,23.00000000,23.00000000
753.00000000,50.00000000,0.00000000,57.78200230,36.30209176,23.00000000,23.00000000
754.00000000,50.00000000,0.00000000,57.77977376,36.30107875,23.00000000,23.00000000
755.00000000,50.00000000,0.00000000,57.77756225,36.30006710,23.00000000,23.00000000
756.00000000,50.00000000,0.00000000,57.77536762,36.29905684,23.00000000,23.00000000
757.00000000,50.00000000,0.00000000,57.77318971,36.29804803,23.00000000,23.00000000
758.00000000,50.00000000,0.00000000,57.77102838,36.29704071,23.00000000,23.00000000
759.00000000,50.00000000,0.00000000,57.76888349,36.29603491,23.00000000,23.00000000
760.00000000,50.00000000,0.00000000,57.76675489,36.29503066,23.00000000,23.00000000
761.00000000,50.00000000,0.00000000,57.76464245,36.29402802,23.00000000,23.00000000
762.00000000,50.00000000,0.00000000,57.76254601,36.29302702,23.00000000,23.00000000
763.00000000,50.00000000,0.00000000,57.76046544,36.29202768,23.00000000,23.00000000
764.00000000,50.00000000,0.00000000,57.75840060,36.29103006,23.00000000,23.00000000
765.00000000,50.00000000,0.00000000,57.75635136,36.29003418,23.00000000,23.00000000
766.00000000,50.00000000,0.00000000,57.75431759,36.28904007,23.00000000,23.00000000
767.00000000,50.00000000,0.00000000,57.75229914,36.28804778,23.00000000,23.00000000
768.00000000,50.00000000,0.00000000,57.75029588,36.28705733,23.00000000,23.00000000
769.00000000,50.00000000,0.00000000,57.74830769,36.28606876,23.00000000,23.00000000
770.00000000,50.00000000,0.00000000,57.74633443,36.28508210,23.00000000,23.00000000
771.00000000,50.00000000,0.00000000,57.74437597,36.28409738,23.00000000,23.00000000
772.00000000,50.00000000,0.00000000,57.74243219,36.28311462,23.00000000,23.00000000
773.00000000,50.00000000,0.00000000,57.74050296,36.28213386,23.00000000,23.00000000
774.00000000,50.00000000,0.00000000,57.73858816,36.28115513,23.00000000,23.00000000
775.00000000,50.00000000,0.00000000,57.73668766,36.28017846,23.00000000,23.00000000
776.00000000,50.00000000,0.00000000,57.73480134,36.27920387,23.00000000,23.00000000
777.00000000,50.00000000,0.00000000,57.73292908,36.27823139,23.00000000,23.00000000
778.00000000,50.00000000,0.00000000,57.73107075,36.27726105,23.00000000,23.00000000
779.00000000,50.00000000,0.00000000,57.72922624,36.27629287,23.00000000,23.00000000
780.00000000,50.00000000,0.00000000,57.72739544,36.27532688,23.00000000,23.00000000
781.00000000,50.00000000,0.00000000,57.72557821,36.27436310,23.00000000,23.00000000
782.00000000,50.00000000,0.00000000,57.72377446,36.27340156,23.00000000,23.00000000
783.00000000,50.00000000,0.00000000,57.72198406,36.27244228,23.00000000,23.00000000
784.00000000,50.00000000,0.00000000,57.72020690,36.27148528,23.00000000,23.00000000
785.00000000,50.00000000,0.00000000,57.71844287,36.27053059,23.00000000,23.00000000
786.00000000,50.00000000,0.00000000,57.71669185,36.26957822,23.00000000,23.00000000
787.00000000,50.00000000,0.00000000,57.71495374,36.26862821,23.00000000,23.00000000
788.00000000,50.00000000,0.00000000,57.71322843,36.26768057,23.00000000,23.00000000
789.00000000,50.00000000,0.00000000,57.71151580,36.26673531,23.00000000,23.00000000
790.00000000,50.00000000,0.00000000,57.70981576,36.26579247,23.00000000,23.00000000
791.00000000,50.00000000,0.00000000,57.70812819,36.26485206,23.00000000,23.00000000
792.00000000,50.00000000,0.00000000,57.70645300,36.26391410,23.00000000,23.00000000
793.00000000,50.00000000,0.00000000,57.70479007,36.26297860,23.00000000,23.00000000
794.00000000,50.00000000,0.00000000,57.70313930,36.26204559,23.00000000,23.00000000
795.00000000,50.00000000,0.00000000,57.70150060,36.26111508,23.00000000,23.00000000
796.00000000,50.00000000,0.00000000,57.69987386,36.26018710,23.00000000,23.00000000
797.00000000,50.00000000,0.00000000,57.69825898,36.25926165,23.00000000,23.00000000
798.00000000,50.00000000,0.00000000,57.69665586,36.25833875,23.00000000,23.00000000
799.00000000,50.00000000,0.00000000,57.69506440,36.25741842,23.00000000,23.00000000
800.00000000,50.00000000,0.00000000,57.69348451,36.25650067,23.00000000,23.00000000
801.00000000,50.00000000,0.00000000,57.69191609,36.25558553,23.00000000,23.00000000
802.00000000,50.00000000,0.00000000,57.69035904,36.25467299,23.00000000,23.00000000
803.00000000,50.00000000,0.00000000,57.68881327,36.25376308,23.00000000,23.00000000
804.00000000,50.00000000,0.00000000,57.68727869,36.25285582,23.00000000,23.00000000
805.00000000,50.00000000,0.00000000,57.68575520,36.25195120,23.00000000,23.00000000
806.00000000,50.00000000,0.00000000,57.68424271,36.25104926,23.00000000,23.00000000
807.00000000,50.00000000,0.00000000,57.68274113,36.25014999,23.00000000,23.00000000
808.00000000,50.00000000,0.00000000,57.68125037,36.24925341,23.00000000,23.00000000
809.00000000,50.00000000,0.00000000,57.67977034,36.24835954,23.00000000,23.00000000
810.00000000,50.00000000,0.00000000,57.67830095,36.24746838,23.00000000,23.00000000
811.00000000,50.00000000,0.00000000,57.67684212,36.24657994,23.00000000,23.00000000
812.00000000,50.00000000,0.00000000,57.67539376,36.24569424,23.00000000,23.00000000
813.00000000,50.00000000,0.00000000,57.67395577,36.24481128,23.00000000,23.00000000
814.00000000,50.00000000,0.00000000,57.67252809,36.24393108,23.00000000,23.00000000
815.00000000,50.00000000,0.00000000,57.67111061,36.24305364,23.00000000,23.00000000
816.00000000,50.00000000,0.00000000,57.66970327,36.24217898,23.00000000,23.00000000
817.00000000,50.00000000,0.00000000,57.66830596,36.24130710,23.00000000,23.00000000
818.00000000,50.00000000,0.00000000,57.66691863,36.24043801,23.00000000,23.00000000
819.00000000,50.00000000,0.00000000,57.66554117,36.23957172,23.00000000,23.00000000
820.00000000,50.00000000,0.00000000,57.66417351,36.23870823,23.00000000,23.00000000
821.00000000,50.00000000,0.00000000,57.66281558,36.23784756,23.00000000,23.00000000
822.00000000,50.00000000,0.00000000,57.66146729,36.23698972,23.00000000,23.00000000
823.00000000,50.00000000,0.00000000,57.66012856,36.23613470,23.00000000,23.00000000
824.00000000,50.00000000,0.00000000,57.65879932,36.23528251,23.00000000,23.00000000
825.00000000,50.00000000,0.00000000,57.65747949,36.23443317,23.00000000,23.00000000
826.00000000,50.00000000,0.00000000,57.65616899,36.23358667,23.00000000,23.00000000
827.00000000,50.00000000,0.00000000,57.65486775,36.23274303,23.00000000,23.00000000
828.00000000,50.00000000,0.00000000,57.65357570,36.23190225,23.00000000,23.00000000
829.00000000,50.00000000,0.00000000,57.65229275,36.23106433,23.00000000,23.00000000
830.00000000,50.00000000,0.00000000,57.65101884,36.23022928,23.00000000,23.00000000
831.00000000,50.00000000,0.00000000,57.64975389,36.22939710,23.00000000,23.00000000
832.00000000,50.00000000,0.00000000,57.64849783,36.22856780,23.00000000,23.00000000
833.00000000,50.00000000,0.00000000,57.64725059,36.22774138,23.00000000,23.00000000
834.00000000,50.00000000,0.00000000,57.64601210,36.22691784,23.00000000,23.00000000
835.00000000,50.00000000,0.00000000,57.64478229,36.22609720,23.00000000,23.00000000
836.00000000,50.00000000,0.00000000,57.64356109,36.22527945,23.00000000,23.00000000
837.00000000,50.00000000,0.00000000,57.64234843,36.22446459,23.00000000,23.00000000
838.00000000,50.00000000,0.00000000,57.64114424,36.22365263,23.00000000,23.00000000
839.00000000,50.00000000,0.00000000,57.63994846,36.22284357,23.00000000,23.00000000
840.00000000,50.00000000,0.00000000,57.63876101,36.22203742,23.00000000,23.00000000
841.00000000,50.00000000,0.00000000,57.63758183,36.22123417,23.00000000,23.00000000
842.00000000,50.00000000,0.00000000,57.63641086,36.22043383,23.00000000,23.00000000
843.00000000,50.00000000,0.00000000,57.63524803,36.21963640,23.00000000,23.00000000
844.00000000,50.00000000,0.00000000,57.63409328,36.21884187,23.00000000,23.00000000
845.00000000,50.00000000,0.00000000,57.63294654,36.21805027,23.00000000,23.00000000
846.00000000,50.00000000,0.00000000,57.63180774,36.21726157,23.00000000,23.00000000
847.00000000,50.00000000,0.00000000,57.63067683,36.21647579,23.00000000,23.00000000
848.00000000,50.00000000,0.00000000,57.62955375,36.21569292,23.00000000,23.00000000
849.00000000,50.00000000,0.00000000,57.62843843,36.21491297,23.00000000,23.00000000
850.00000000,50.00000000,0.00000000,57.62733081,36.21413593,23.00000000,23.00000000
851.00000000,50.00000000,0.00000000,57.62623082,36.21336181,23.00000000,23.00000000
852.00000000,50.00000000,0.00000000,57.62513842,36.21259060,23.00000000,23.00000000
853.00000000,50.00000000,0.00000000,57.62405354,36.21182231,23.00000000,23.00000000
854.00000000,50.00000000,0.00000000,57.62297612,36.21105693,23.00000000,23.00000000
855.00000000,50.00000000,0.00000000,57.62190610,36.21029446,23.00000000,23.00000000
856.00000000,50.00000000,0.00000000,57.62084343,36.20953491,23.00000000,23.00000000
857.00000000,50.00000000,0.00000000,57.61978805,36.20877828,23.00000000,23.00000000
858.00000000,50.00000000,0.00000000,57.61873990,36.20802455,23.00000000,23.00000000
859.00000000,50.00000000,0.00000000,57.61769892,36.20727373,23.00000000,23.00000000
860.00000000,50.00000000,0.00000000,57.61666506,36.20652582,23.00000000,23.00000000
861.00000000,50.00000000,0.00000000,57.61563826,36.20578082,23.00000000,23.00000000
862.00000000,50.00000000,0.00000000,57.61461848,36.20503872,23.00000000,23.00000000
863.00000000,50.00000000,0.00000000,57.61360564,36.20429952,23.00000000,23.00000000
864.00000000,50.00000000,0.00000000,57.61259971,36.20356322,23.00000000,23.00000000
865.00000000,50.00000000,0.00000000,57.61160063,36.20282982,23.00000000,23.00000000
866.00000000,50.00000000,0.00000000,57.61060834,36.20209932,23.00000000,23.00000000
867.00000000,50.00000000,0.00000000,57.60962279,36.20137171,23.00000000,23.00000000
868.00000000,50.00000000,0.00000000,57.60864393,36.20064699,23.00000000,23.00000000
869.00000000,50.00000000,0.00000000,57.60767170,36.19992516,23.00000000,23.00000000
870.00000000,50.00000000,0.00000000,57.60670607,36.19920621,23.00000000,23.00000000
871.00000000,50.00000000,0.00000000,57.60574697,36.19849015,23.00000000,23.00000000
872.00000000,50.00000000,0.00000000,57.60479436,36.19777696,23.00000000,23.00000000
873.00000000,50.00000000,0.00000000,57.60384818,36.19706665,23.00000000,23.00000000
874.00000000,50.00000000,0.00000000,57.60290839,36.19635920,23.00000000,23.00000000
875.00000000,50.00000000,0.00000000,57.60197494,36.19565463,23.00000000,23.00000000
876.00000000,50.00000000,0.00000000,57.60104778,36.19495292,23.00000000,23.00000000
877.00000000,50.00000000,0.00000000,57.60012686,36.19425407,23.00000000,23.00000000
878.00000000,50.00000000,0.00000000,57.59921213,36.19355807,23.00000000,23.00000000
879.00000000,50.00000000,0.00000000,57.59830355,36.19286493,23.00000000,23.00000000
880.00000000,50.00000000,0.00000000,57.59740107,36.19217463,23.00000000,23.00000000
881.00000000,50.00000000,0.00000000,57.59650464,36.19148718,23.00000000,23.00000000
882.00000000,50.00000000,0.00000000,57.59561423,36.19080257,23.00000000,23.00000000
883.00000000,50.00000000,0.00000000,57.59472977,36.19012079,23.00000000,23.00000000
884.00000000,50.00000000,0.00000000,57.59385123,36.18944184,23.00000000,23.00000000
885.00000000,50.00000000,0.00000000,57.59297857,36.18876571,23.00000000,23.00000000
886.00000000,50.00000000,0.00000000,57.59211173,36.18809241,23.00000000,23.00000000
887.00000000,50.00000000,0.00000000,57.59125067,36.18742192,23.00000000,23.00000000
888.00000000,50.00000000,0.00000000,57.59039536,36.18675424,23.00000000,23.00000000
889.00000000,50.00000000,0.00000000,57.58954574,36.18608936,23.00000000,23.00000000
890.00000000,50.00000000,0.00000000,57.58870178,36.18542728,23.00000000,23.00000000
891.00000000,50.00000000,0.00000000,57.58786343,36.18476800,23.00000000,23.00000000
892.00000000,50.00000000,0.00000000,57.58703064,36.18411151,23.00000000,23.00000000
893.00000000,50.00000000,0.00000000,57.58620339,36.18345780,23.00000000,23.00000000
894.00000000,50.00000000,0.00000000,57.58538162,36.18280687,23.00000000,23.00000000
895.00000000,50.00000000,0.00000000,57.58456530,36.18215871,23.00000000,23.00000000
896.00000000,50.00000000,0.00000000,57.58375438,36.18151331,23.00000000,23.00000000
897.00000000,50.00000000,0.00000000,57.58294883,36.18087068,23.00000000,23.00000000
898.00000000,50.00000000,0.00000000,57.58214860,36.18023080,23.00000000,23.00000000
899.00000000,50.00000000,0.00000000,57.58135365,36.17959367,23.00000000,23.00000000
